﻿industry,sub_sector,company,brand_or_cn_name,country_or_region,primary_china_city_focus,recruiting_url,roles_to_watch,benefit_or_filter_tags,notes,data_source,waiqi_id,waiqi_industry,waiqi_scale,waiqi_cities,waiqi_welfare,waiqi_position_count,waiqi_source_url,merge_status,official_website,verified_career_url,career_enrichment_status
消费品/零售/FMCG,贸易/批发/零售,青岛哈特利国际贸易有限公司,Hattori,,,,,"周末双休,年终分红,带薪年假",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,29743,贸易/批发/零售,小于50人,,"周末双休,年终分红,带薪年假",0,https://www.waiqi.com/company/detail?id=29743,added_from_waiqi,,,not_checked
消费品/零售/FMCG,快速消费品,青岛海骊住居科技股份有限公司,海骊住居,,"深圳市,杭州市,福州市,青岛市,成都市",,,"带薪年假,绩效奖金,年终分红,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,14016,快速消费品,500-999人,"深圳市,杭州市,福州市,青岛市,成都市","带薪年假,绩效奖金,年终分红,五险一金",0,https://www.waiqi.com/company/detail?id=14016,added_from_waiqi,,,not_checked
专业服务/咨询/人力资源,商务服务业,青岛华世洁环保科技有限公司,华世洁环保,,"运城市,北京市,青岛市,佛山市",,,"五险一金,节日礼物,绩效奖金,带薪年假",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,16247,商务服务业,500-999人,"运城市,北京市,青岛市,佛山市","五险一金,节日礼物,绩效奖金,带薪年假",0,https://www.waiqi.com/company/detail?id=16247,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,青岛惠城环保科技集团股份有限公司,青岛惠城环保科技集团股份有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28877,能源/化工/环保,100-499人,,,0,https://www.waiqi.com/company/detail?id=28877,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,青岛明月海藻集团有限公司,青岛明月海藻集团有限公司,,青岛市,,,"带薪年假,交通补助,五险一金,午餐补助",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,17458,能源/化工/环保,500-999人,青岛市,"带薪年假,交通补助,五险一金,午餐补助",0,https://www.waiqi.com/company/detail?id=17458,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,青岛武船麦克德莫特海洋工程有限公司,青岛武船麦克德莫特海洋工程有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,27558,机械/制造业,1000-4999人,,,0,https://www.waiqi.com/company/detail?id=27558,added_from_waiqi,,,not_checked
地产/建筑/设施服务,房地产业/建筑业,清水建设（中国）有限公司,清水建设（中国）,,"上海市,广州市,厦门市",,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39573,房地产业/建筑业,100-499人,"上海市,广州市,厦门市",,0,https://www.waiqi.com/company/detail?id=39573,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,丘博消防安保集团,丘博,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39598,机械/制造业,10000人以上,,,4,https://www.waiqi.com/company/detail?id=39598,added_from_waiqi,,,not_checked
消费品/零售/FMCG,快速消费品,丘奇和德怀特（上海）贸易有限公司,丘奇和德怀特,,,,,"绩效奖金,带薪年假",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39388,快速消费品,5000-9999人,,"绩效奖金,带薪年假",1,https://www.waiqi.com/company/detail?id=39388,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,曲贝研究,曲贝研究,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38835,金融业,1000-4999人,,,3,https://www.waiqi.com/company/detail?id=38835,added_from_waiqi,,,not_checked
消费品/零售/FMCG,快速消费品,屈臣氏,屈臣氏,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,6020,快速消费品,10000人以上,,,0,https://www.waiqi.com/company/detail?id=6020,added_from_waiqi,,,not_checked
消费品/零售/FMCG,快速消费品,屈臣氏商标有限公司,屈臣氏商标有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,14984,快速消费品,10000人以上,,,0,https://www.waiqi.com/company/detail?id=14984,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,趋势科技(中国)有限公司,趋势科技,,南京市,,,"股票期权,带薪年假,五险一金,定期体检,节日礼物",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,11776,IT/互联网/游戏,5000-9999人,南京市,"股票期权,带薪年假,五险一金,定期体检,节日礼物",0,https://www.waiqi.com/company/detail?id=11776,added_from_waiqi,,,not_checked
物流/供应链/航运,交通/物流/仓储,全球国际货运代理（中国）有限公司,全球国际货运代理（中国）有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,23623,交通/物流/仓储,小于50人,,,0,https://www.waiqi.com/company/detail?id=23623,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,拳头游戏（上海）有限公司,Riot,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,25764,IT/互联网/游戏,5000-9999人,,,74,https://www.waiqi.com/company/detail?id=25764,added_from_waiqi,,https://www.riotgames.com/en/work-with-us/jobs,verified_career
消费品/零售/FMCG,快速消费品,雀巢（中国）投资有限公司,雀巢,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,16055,快速消费品,10000人以上,,,0,https://www.waiqi.com/company/detail?id=16055,added_from_waiqi,,,not_checked
文化/传媒/广告/体育,文化/传媒/广告/体育,群邑（上海）广告有限公司,groupm 群邑,,"北京市,上海市,广州市",,,"年底双薪,节日礼物,五险一金,带薪年假,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4318,文化/传媒/广告/体育,1000-4999人,"北京市,上海市,广州市","年底双薪,节日礼物,五险一金,带薪年假,定期体检",55,https://www.waiqi.com/company/detail?id=4318,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,仁宝电脑（成都）有限公司,仁宝电脑,,成都市,,,"年度旅游,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,12558,通信/电子/半导体,10000人以上,成都市,"年度旅游,五险一金,定期体检",0,https://www.waiqi.com/company/detail?id=12558,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,仁宝电脑工业股份有限公司,仁宝电脑,,台北市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28227,机械/制造业,10000人以上,台北市,五险一金,0,https://www.waiqi.com/company/detail?id=28227,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,仁宝信息技术（昆山）有限公司,仁宝电脑,,苏州市,,,"带薪年假,年度旅游,五险一金,年底双薪,午餐补助,交通补助",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,1687,机械/制造业,5000-9999人,苏州市,"带薪年假,年度旅游,五险一金,年底双薪,午餐补助,交通补助",0,https://www.waiqi.com/company/detail?id=1687,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,荏原（中国）有限公司,荏原（中国）有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,31881,机械/制造业,,,,0,https://www.waiqi.com/company/detail?id=31881,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,日本财产保险（中国）有限公司,日本财产保险,,大连市,,,"带薪年假,节日礼物,定期体检,年终分红",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,13040,金融业,100-499人,大连市,"带薪年假,节日礼物,定期体检,年终分红",0,https://www.waiqi.com/company/detail?id=13040,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,日本出光兴产株式会社,出光兴产,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28453,能源/化工/环保,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28453,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日本电报电话公司,NTT,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28359,通信/电子/半导体,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28359,added_from_waiqi,,https://www.ntt.com.cn/storage/files/recruit-index.css,verified_career
半导体/芯片/硬件,通信/电子/半导体,日本电信电话（中国）有限公司,NTT,,,,,"周末双休,带薪年假,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,37777,通信/电子/半导体,10000人以上,,"周末双休,带薪年假,五险一金,定期体检",20,https://www.waiqi.com/company/detail?id=37777,added_from_waiqi,,https://www.ntt.com.cn/storage/files/recruit-index.css,verified_career
工业制造/自动化/材料,机械/制造业,日本钢铁工程控股公司,JFE控股,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28541,机械/制造业,1000-4999人,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28541,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,日本明治安田生命保险公司,明治安田,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28527,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28527,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,日本瑞穗金融集团,瑞穗金融,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28428,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28428,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,日本三井住友金融集团,三井住友金融集团,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28416,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28416,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日本三菱重工业股份有限公司,三菱重工,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28587,机械/制造业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28587,added_from_waiqi,,,not_checked
地产/建筑/设施服务,房地产业/建筑业,日本三荣电气工业株式会社,三荣电气,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,8260,房地产业/建筑业,50-99人,,,0,https://www.waiqi.com/company/detail?id=8260,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,日本生命保险公司,日本生命,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28383,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28383,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,日本野村证券株式会社北京代表处,野村证券,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,15806,金融业,10000人以上,,,0,https://www.waiqi.com/company/detail?id=15806,added_from_waiqi,,,not_checked
消费品/零售/FMCG,贸易/批发/零售,日本伊藤忠商事株式会社,伊藤忠商事,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28352,贸易/批发/零售,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28352,added_from_waiqi,,,not_checked
生活服务业,生活服务业,日本永旺集团,永旺集团,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28413,生活服务业,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28413,added_from_waiqi,,,not_checked
金融/保险/咨询,金融业,日本邮政控股公司,日本邮政,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28384,金融业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28384,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日本制铁集团公司,日本制铁,,上海市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28423,机械/制造业,10000人以上,上海市,五险一金,0,https://www.waiqi.com/company/detail?id=28423,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日本KDDI电信公司,KDDI,,北京市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28515,通信/电子/半导体,10000人以上,北京市,五险一金,0,https://www.waiqi.com/company/detail?id=28515,added_from_waiqi,,https://www.kddi.com/recruit/,verified_career
汽车/出行/工业制造,汽车制造/维修/零配件,日产汽车,日产,,广州市,,,五险一金,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28368,汽车制造/维修/零配件,10000人以上,广州市,五险一金,0,https://www.waiqi.com/company/detail?id=28368,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,日电（中国）有限公司,日电,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39316,IT/互联网/游戏,10000人以上,,,4,https://www.waiqi.com/company/detail?id=39316,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日立（中国）有限公司,Hitachi 日立中国,,北京市,,,"绩效奖金,带薪年假,交通补助,午餐补助,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,16704,通信/电子/半导体,100-499人,北京市,"绩效奖金,带薪年假,交通补助,午餐补助,五险一金,定期体检",301,https://www.waiqi.com/company/detail?id=16704,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日立泵制造（无锡）有限公司,日立泵制造,,无锡市,,,"周末双休,带薪年假,年度旅游,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,13093,机械/制造业,100-499人,无锡市,"周末双休,带薪年假,年度旅游,五险一金,定期体检",0,https://www.waiqi.com/company/detail?id=13093,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日立电梯（上海）有限公司,日立电梯,,上海市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4076,机械/制造业,500-999人,上海市,,0,https://www.waiqi.com/company/detail?id=4076,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日立分析仪器(上海)有限公司,日立分析仪器上海公司,,上海市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,19939,机械/制造业,100-499人,上海市,,0,https://www.waiqi.com/company/detail?id=19939,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日立建机（中国）有限公司,日立建机,,合肥市,,,"五险一金,年度旅游,节日礼物,带薪年假,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,14587,机械/制造业,1000-4999人,合肥市,"五险一金,年度旅游,节日礼物,带薪年假,定期体检",0,https://www.waiqi.com/company/detail?id=14587,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日立科学仪器（北京）有限公司,日立科学仪器,,"上海市,北京市,沈阳市,广州市,武汉市,西安市",,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4071,机械/制造业,100-499人,"上海市,北京市,沈阳市,广州市,武汉市,西安市",,0,https://www.waiqi.com/company/detail?id=4071,added_from_waiqi,,,not_checked
能源/化工/环保,能源/化工/环保,日立能源（中国）有限公司,Hitachi 日立能源,,"北京市,天津市,全国",,,"带薪年假,年底双薪,定期体检,五险一金,节日礼物",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,5591,能源/化工/环保,500-999人,"北京市,天津市,全国","带薪年假,年底双薪,定期体检,五险一金,节日礼物",293,https://www.waiqi.com/company/detail?id=5591,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日立能源重庆变压器有限公司,日立能源,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,17925,通信/电子/半导体,500-999人,,,0,https://www.waiqi.com/company/detail?id=17925,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日立能源江苏高压电器有限公司,日立能源,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,17921,通信/电子/半导体,100-499人,,,0,https://www.waiqi.com/company/detail?id=17921,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日立能源上海变压器有限公司,日立能源,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,17924,通信/电子/半导体,100-499人,,,0,https://www.waiqi.com/company/detail?id=17924,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日立能源西安电力电容器有限公司,日立能源,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,17923,通信/电子/半导体,100-499人,,,0,https://www.waiqi.com/company/detail?id=17923,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,日铁软件（上海）有限公司,日铁软件,,上海市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,32849,IT/互联网/游戏,100-499人,上海市,,0,https://www.waiqi.com/company/detail?id=32849,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日月光投资控股股份有限公司,日月光,,高雄市,,,"五险一金,节日礼物,带薪年假,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,28199,通信/电子/半导体,5000-9999人,高雄市,"五险一金,节日礼物,带薪年假,定期体检",0,https://www.waiqi.com/company/detail?id=28199,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,日月新半导体（苏州）有限公司,日月新半导体,,苏州市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,32698,通信/电子/半导体,10000人以上,苏州市,,0,https://www.waiqi.com/company/detail?id=32698,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,日置(上海)测量技术有限公司,日置,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,22417,机械/制造业,小于50人,,,0,https://www.waiqi.com/company/detail?id=22417,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,荣昌生物制药（烟台）股份有限公司,荣昌生物制药（烟台）股份有限公司,,全国,,,"五险一金,年底双薪,带薪年假,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,6312,机械/制造业,1000-4999人,全国,"五险一金,年底双薪,带薪年假,定期体检",0,https://www.waiqi.com/company/detail?id=6312,added_from_waiqi,,,not_checked
物流/供应链/航运,交通/物流/仓储,荣庆物流供应链有限公司,荣庆物流,,"廊坊市,苏州市,北京市,上海市,天津市,广州市",,,"五险一金,交通补助",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,15972,交通/物流/仓储,5000-9999人,"廊坊市,苏州市,北京市,上海市,天津市,广州市","五险一金,交通补助",0,https://www.waiqi.com/company/detail?id=15972,added_from_waiqi,,,not_checked
生活服务业,生活服务业,融創服務控股有限公司,融创,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,1601,生活服务业,10000人以上,,,0,https://www.waiqi.com/company/detail?id=1601,added_from_waiqi,,,not_checked
消费品/零售/FMCG,快速消费品,如新（中国）日用保健品有限公司,如新,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,26649,快速消费品,10000人以上,,,1,https://www.waiqi.com/company/detail?id=26649,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,儒拉玛特自动化技术（苏州）有限公司,Ruhlamat  儒拉玛特,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,31937,机械/制造业,小于50人,,,0,https://www.waiqi.com/company/detail?id=31937,added_from_waiqi,,https://www.ruhlamat.com.cn/en/careers/,verified_career
科技/软件/云计算,IT/互联网/游戏,软视视频软件（杭州）有限公司,Zoom软视视频软件,,"杭州市,苏州市,合肥市",,,"节日礼物,年度旅游,五险一金,定期体检,股票期权,绩效奖金,午餐补助,带薪年假",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,5479,IT/互联网/游戏,1000-4999人,"杭州市,苏州市,合肥市","节日礼物,年度旅游,五险一金,定期体检,股票期权,绩效奖金,午餐补助,带薪年假",0,https://www.waiqi.com/company/detail?id=5479,added_from_waiqi,,https://careers.zoom.us/home,verified_career
金融/保险/咨询,金融业,软银中国资本,SBCVC软银中国资本,,"北京市,上海市,深圳市",,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,25159,金融业,100-499人,"北京市,上海市,深圳市",,0,https://www.waiqi.com/company/detail?id=25159,added_from_waiqi,,,not_checked
专业服务/咨询/人力资源,商务服务业,瑞安管理（上海）有限公司,瑞安管理,,上海市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,32738,商务服务业,100-499人,上海市,,0,https://www.waiqi.com/company/detail?id=32738,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,瑞晟微电子(苏州)有限公司,瑞晟微电子(苏州)有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,23110,通信/电子/半导体,小于50人,,,0,https://www.waiqi.com/company/detail?id=23110,added_from_waiqi,,,not_checked
科技/软件/云计算,IT/互联网/游戏,瑞德瑞弗信息技术（北京）有限公司,瑞德瑞弗,,,,,"周末双休,五险一金,带薪年假,绩效奖金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39045,IT/互联网/游戏,1000-4999人,,"周末双休,五险一金,带薪年假,绩效奖金",1,https://www.waiqi.com/company/detail?id=39045,added_from_waiqi,,,not_checked
专业服务/咨询/人力资源,商务服务业,瑞东农牧（山东）有限责任公司,瑞东农牧,,"滨州市,东营市",,,"五险一金,定期体检,年终分红,带薪年假,午餐补助,节日礼物",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,4765,商务服务业,100-499人,"滨州市,东营市","五险一金,定期体检,年终分红,带薪年假,午餐补助,节日礼物",0,https://www.waiqi.com/company/detail?id=4765,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,瑞发科半导体（天津）股份有限公司,瑞发科半导体（天津）股份有限公司,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39335,通信/电子/半导体,50-99人,,,0,https://www.waiqi.com/company/detail?id=39335,added_from_waiqi,,,not_checked
医疗健康/生命科学,医疗/医药/生物,瑞孚迪,瑞孚迪,,上海市,,,"周末双休,带薪年假,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38745,医疗/医药/生物,小于50人,上海市,"周末双休,带薪年假,五险一金,定期体检",5,https://www.waiqi.com/company/detail?id=38745,added_from_waiqi,,,not_checked
半导体/芯片/硬件,智能硬件,瑞丽安特（上海）科技有限公司,Ralliant,,上海市,,,"周末双休,带薪年假,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,37588,智能硬件,5000-9999人,上海市,"周末双休,带薪年假,五险一金,定期体检",20,https://www.waiqi.com/company/detail?id=37588,added_from_waiqi,,https://careers.ralliant.com/,verified_career
金融/保险/咨询,金融业,瑞米提,瑞米提,,,,,"周末双休,带薪年假,五险一金,定期体检",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,37558,金融业,1000-4999人,,"周末双休,带薪年假,五险一金,定期体检",19,https://www.waiqi.com/company/detail?id=37558,added_from_waiqi,,,not_checked
医疗健康/生命科学,医疗/医药/生物,瑞普利金公司,RepliGenCorporation-瑞普利金,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,38463,医疗/医药/生物,1000-4999人,,,3,https://www.waiqi.com/company/detail?id=38463,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,瑞萨电子(中国）有限公司,瑞萨,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,36305,通信/电子/半导体,,,,13,https://www.waiqi.com/company/detail?id=36305,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,瑞萨电子株式会社,瑞萨电子,,,,,"周末双休,五险一金,定期体检,带薪年假",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,37770,通信/电子/半导体,小于50人,,"周末双休,五险一金,定期体检,带薪年假",35,https://www.waiqi.com/company/detail?id=37770,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,瑞声光电科技（常州）有限公司,瑞声光电,,,,,"午餐补助,住房补助,绩效奖金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,30055,通信/电子/半导体,5000-9999人,,"午餐补助,住房补助,绩效奖金",0,https://www.waiqi.com/company/detail?id=30055,added_from_waiqi,,,not_checked
工业制造/自动化/材料,机械/制造业,瑞声开泰声学科技（上海）有限公司,瑞声科技,,"南京市,苏州市,扬州市,常州市,宿迁市,上海市,重庆市,马鞍山市",,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,35164,机械/制造业,100-499人,"南京市,苏州市,扬州市,常州市,宿迁市,上海市,重庆市,马鞍山市",,0,https://www.waiqi.com/company/detail?id=35164,added_from_waiqi,,,not_checked
半导体/芯片/硬件,通信/电子/半导体,瑞声科技（常州）有限公司,瑞声科技,,常州市,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,32795,通信/电子/半导体,10000人以上,常州市,,0,https://www.waiqi.com/company/detail?id=32795,added_from_waiqi,,,not_checked
医疗健康/生命科学,医疗/医药/生物,瑞士奥克特珐玛公司北京代表处,瑞士奥克特珐玛,,,,,"带薪年假,绩效奖金,五险一金",来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,39759,医疗/医药/生物,10000人以上,,"带薪年假,绩效奖金,五险一金",1,https://www.waiqi.com/company/detail?id=39759,added_from_waiqi,,,not_checked
教育/培训/科研,教育/培训/科研,瑞士教育集团Swiss Education Group,瑞士教育集团,,,,,,来自 waiqi 公司目录，仅作为候选公司线索；官网招聘入口待验证。,waiqi_candidate,25384,教育/培训/科研,10000人以上,,,0,https://www.waiqi.com/company/detail?id=25384,added_from_waiqi,,https://www.swisseducation.com/en/international-recruitment-forum/,verified_career
